Sales_ID,SKU,Warehouse_ID,Sale_Date,Quantity_Sold,Promo_Flag
SL005413,P0396,W02,2024-11-21,23,0
SL005414,P0004,W01,2024-06-28,13,0
SL005415,P0351,W02,2024-01-26,19,1
SL005416,P0402,W05,2024-04-09,24,0
SL005417,P0336,W03,2024-04-20,35,0
SL005418,P0488,W05,2024-09-26,14,0
SL005419,P0292,W04,2024-02-20,4,0
SL005420,P0281,W03,2024-01-15,26,0
SL005421,P0215,W05,2024-05-07,10,0
SL005422,P0460,W01,2024-05-19,38,0
SL005423,P0098,W01,2024-08-29,38,0
SL005424,P0420,W01,2024-02-15,34,0
SL005425,P0101,W04,2024-08-21,34,0
SL005426,P0451,W02,2024-03-12,19,0
SL005427,P0009,W01,2024-04-04,3,0
SL005428,P0061,W04,2024-10-11,36,0
SL005429,P0309,W01,2024-05-11,4,0
SL005430,P0146,W04,2024-10-07,26,0
SL005431,P0427,W01,2024-02-01,11,0
SL005432,P0419,W02,2024-12-21,3,1
SL005433,P0063,W05,2024-02-06,49,0
SL005434,P0121,W01,2024-05-05,9,0
SL005435,P0226,W05,2024-05-17,46,0
SL005436,P0105,W01,2024-04-09,2,0
SL005437,P0462,W02,2024-08-29,14,0
SL005438,P0260,W05,2024-09-01,3,0
SL005439,P0349,W04,2024-01-27,2,0
SL005440,P0425,W01,2024-07-27,22,0
SL005441,P0255,W01,2024-04-08,29,0
SL005442,P0429,W04,2024-05-16,33,0
SL005443,P0434,W02,2024-07-05,36,0
SL005444,P0207,W03,2024-02-05,10,0
SL005445,P0028,W01,2024-04-27,47,1
SL005446,P0170,W04,2024-06-06,44,0
SL005447,P0336,W03,2024-10-01,38,1
SL005448,P0076,W01,2024-06-17,21,0
SL005449,P0116,W05,2024-02-24,31,1
SL005450,P0069,W04,2024-03-24,35,0
SL005451,P0354,W05,2024-01-06,3,1
SL005452,P0234,W02,2024-12-28,19,0
SL005453,P0001,W03,2024-12-09,22,0
SL005454,P0167,W04,2024-09-12,20,0
SL005455,P0352,W01,2024-07-16,36,0
SL005456,P0218,W01,2024-05-31,19,0
SL005457,P0273,W03,2024-11-13,46,1
SL005458,P0368,W05,2024-06-18,4,0
SL005459,P0251,W05,2024-09-04,32,0
SL005460,P0347,W04,2024-09-05,8,0
SL005461,P0344,W04,2024-05-29,26,1
SL005462,P0419,W05,2024-07-28,1,0
SL005463,P0174,W04,2024-08-15,26,0
SL005464,P0170,W05,2024-08-31,47,1
SL005465,P0246,W03,2024-05-20,43,1
SL005466,P0423,W04,2024-04-29,9,0
SL005467,P0090,W05,2024-10-19,35,1
SL005468,P0049,W04,2024-06-28,18,1
SL005469,P0446,W01,2024-05-04,19,0
SL005470,P0294,W01,2024-08-29,48,0
SL005471,P0407,W02,2024-07-30,16,1
SL005472,P0150,W05,2024-01-17,28,0
SL005473,P0132,W02,2024-01-16,3,1
SL005474,P0433,W05,2024-12-06,18,0
SL005475,P0059,W04,2024-09-13,13,0
SL005476,P0457,W05,2024-10-12,27,0
SL005477,P0324,W01,2024-10-06,40,0
SL005478,P0199,W04,2024-02-15,39,0
SL005479,P0215,W01,2024-09-14,24,1
SL005480,P0386,W04,2024-05-22,29,0
SL005481,P0049,W05,2024-10-11,22,0
SL005482,P0472,W05,2024-12-20,26,0
SL005483,P0232,W01,2024-11-13,20,1
SL005484,P0247,W03,2024-01-13,24,0
SL005485,P0382,W05,2024-11-16,12,0
SL005486,P0479,W03,2024-02-14,18,0
SL005487,P0239,W04,2024-02-16,47,0
SL005488,P0415,W03,2024-01-16,12,1
SL005489,P0367,W01,2024-04-16,38,1
SL005490,P0168,W02,2024-01-03,32,0
SL005491,P0048,W02,2024-04-13,49,0
SL005492,P0051,W01,2024-04-04,23,0
SL005493,P0299,W02,2024-05-12,4,0
SL005494,P0098,W01,2024-12-13,12,0
SL005495,P0439,W05,2024-09-27,17,0
SL005496,P0216,W03,2024-07-19,21,0
SL005497,P0177,W02,2024-09-10,37,1
SL005498,P0380,W05,2024-07-01,29,0
SL005499,P0474,W02,2024-05-29,6,1
SL005500,P0080,W04,2024-02-06,47,1
SL005501,P0185,W01,2024-11-21,28,1
SL005502,P0367,W01,2024-05-18,8,0
SL005503,P0461,W05,2024-04-09,31,0
SL005504,P0399,W04,2024-08-23,20,0
SL005505,P0027,W03,2024-03-24,16,0
SL005506,P0452,W04,2024-12-12,13,0
SL005507,P0464,W04,2024-02-02,15,0
SL005508,P0448,W03,2024-04-30,13,0
SL005509,P0478,W03,2024-01-30,47,0
SL005510,P0492,W04,2024-02-03,2,1
SL005511,P0414,W02,2024-05-12,20,0
SL005512,P0420,W02,2024-07-26,28,0
SL005513,P0195,W04,2024-05-19,18,0
SL005514,P0214,W02,2024-03-16,7,0
SL005515,P0369,W03,2024-03-15,21,0
SL005516,P0342,W03,2024-11-03,41,0
SL005517,P0114,W02,2024-11-02,39,1
SL005518,P0242,W03,2024-02-27,9,1
SL005519,P0124,W01,2024-04-07,44,0
SL005520,P0305,W03,2024-05-04,10,0
SL005521,P0076,W04,2024-12-14,31,0
SL005522,P0311,W05,2024-05-13,42,0
SL005523,P0469,W02,2024-08-13,13,0
SL005524,P0312,W02,2024-07-18,5,1
SL005525,P0196,W03,2024-02-06,40,0
SL005526,P0351,W03,2024-05-17,42,0
SL005527,P0044,W05,2024-07-26,38,0
SL005528,P0415,W05,2024-07-12,43,0
SL005529,P0186,W04,2024-02-25,36,1
SL005530,P0343,W01,2024-12-04,2,1
SL005531,P0246,W04,2024-11-22,6,0
SL005532,P0437,W02,2024-11-17,13,0
SL005533,P0084,W03,2024-10-27,29,0
SL005534,P0207,W04,2024-03-27,44,0
SL005535,P0151,W03,2024-04-04,14,0
SL005536,P0156,W03,2024-07-14,30,0
SL005537,P0016,W04,2024-07-10,25,0
SL005538,P0165,W04,2024-05-23,40,0
SL005539,P0405,W05,2024-01-10,35,0
SL005540,P0463,W01,2024-08-28,37,0
SL005541,P0145,W05,2024-05-28,7,0
SL005542,P0498,W01,2024-05-19,38,0
SL005543,P0037,W04,2024-01-13,18,0
SL005544,P0333,W01,2024-09-10,8,0
SL005545,P0403,W02,2024-03-21,7,0
SL005546,P0414,W05,2024-07-28,34,1
SL005547,P0045,W05,2024-08-07,36,0
SL005548,P0402,W05,2024-02-28,41,1
SL005549,P0206,W03,2024-05-07,48,0
SL005550,P0062,W03,2024-10-31,10,0
SL005551,P0420,W04,2024-09-18,40,0
SL005552,P0356,W04,2024-09-24,29,0
SL005553,P0468,W03,2024-01-29,16,0
SL005554,P0308,W05,2024-11-28,25,1
SL005555,P0019,W03,2024-10-08,29,1
SL005556,P0365,W01,2024-03-08,8,0
SL005557,P0300,W05,2024-07-25,20,0
SL005558,P0007,W03,2024-09-28,36,0
SL005559,P0249,W04,2024-11-04,27,0
SL005560,P0428,W03,2024-06-23,13,0
SL005561,P0117,W02,2024-08-05,26,0
SL005562,P0068,W03,2024-06-08,42,0
SL005563,P0034,W05,2024-11-21,25,0
SL005564,P0194,W03,2024-08-31,28,1
SL005565,P0325,W04,2024-09-09,9,0
SL005566,P0055,W01,2024-07-07,26,0
SL005567,P0266,W02,2024-09-17,12,0
SL005568,P0480,W05,2024-05-09,26,0
SL005569,P0042,W04,2024-01-03,47,1
SL005570,P0297,W02,2024-12-16,22,0
SL005571,P0461,W03,2024-02-12,1,1
SL005572,P0231,W02,2024-05-12,12,0
SL005573,P0453,W01,2024-06-26,24,0
SL005574,P0378,W02,2024-09-22,30,1
SL005575,P0394,W02,2024-01-24,14,0
SL005576,P0010,W03,2024-01-22,23,0
SL005577,P0358,W03,2024-12-10,2,0
SL005578,P0475,W05,2024-01-03,3,1
SL005579,P0444,W03,2024-06-06,6,0
SL005580,P0128,W02,2024-01-04,19,1
SL005581,P0179,W01,2024-04-16,21,1
SL005582,P0405,W03,2024-10-22,45,1
SL005583,P0392,W05,2024-09-28,20,1
SL005584,P0193,W05,2024-08-19,21,0
SL005585,P0092,W02,2024-12-26,40,0
SL005586,P0369,W03,2024-08-25,4,0
SL005587,P0231,W03,2024-03-12,25,0
SL005588,P0078,W05,2024-03-28,7,1
SL005589,P0085,W03,2024-01-16,7,1
SL005590,P0030,W02,2024-03-31,33,0
SL005591,P0213,W01,2024-01-20,26,0
SL005592,P0049,W02,2024-07-30,17,0
SL005593,P0265,W03,2024-03-24,8,0
SL005594,P0145,W02,2024-12-04,26,0
SL005595,P0069,W04,2024-05-05,15,0
SL005596,P0058,W04,2024-02-20,20,1
SL005597,P0185,W03,2024-01-18,19,0
SL005598,P0062,W03,2024-12-02,7,0
SL005599,P0479,W01,2024-12-18,45,0
SL005600,P0308,W02,2024-04-26,1,0
SL005601,P0445,W01,2024-05-03,39,0
SL005602,P0296,W03,2024-01-28,37,0
SL005603,P0166,W03,2024-12-10,18,1
SL005604,P0171,W05,2024-05-20,8,0
SL005605,P0063,W01,2024-01-06,15,0
SL005606,P0147,W03,2024-06-05,6,0
SL005607,P0484,W04,2024-04-15,37,0
SL005608,P0306,W05,2024-04-28,22,0
SL005609,P0161,W02,2024-05-16,11,0
SL005610,P0141,W05,2024-01-29,26,0
SL005611,P0334,W02,2024-06-14,8,0
SL005612,P0097,W04,2024-03-05,9,0
SL005613,P0446,W02,2024-02-25,13,0
SL005614,P0221,W01,2024-10-12,3,1
SL005615,P0043,W02,2024-04-05,3,0
SL005616,P0433,W02,2024-08-02,7,0
SL005617,P0292,W05,2024-08-18,3,0
SL005618,P0378,W04,2024-02-27,11,0
SL005619,P0108,W02,2024-07-02,46,0
SL005620,P0266,W01,2024-10-08,28,0
SL005621,P0095,W05,2024-09-27,42,0
SL005622,P0262,W04,2024-07-27,31,0
SL005623,P0313,W04,2024-06-11,9,0
SL005624,P0385,W03,2024-03-29,27,0
SL005625,P0071,W01,2024-09-27,12,1
SL005626,P0442,W05,2024-04-06,8,1
SL005627,P0219,W05,2024-03-15,44,0
SL005628,P0021,W01,2024-03-28,41,1
SL005629,P0092,W04,2024-01-06,22,0
SL005630,P0127,W02,2024-06-04,18,0
SL005631,P0080,W01,2024-03-03,30,1
SL005632,P0312,W05,2024-01-29,49,0
SL005633,P0238,W01,2024-10-30,11,0
SL005634,P0471,W04,2024-07-09,2,0
SL005635,P0372,W03,2024-07-22,29,0
SL005636,P0404,W03,2024-10-04,26,0
SL005637,P0486,W02,2024-01-27,14,0
SL005638,P0182,W02,2024-03-25,28,1
SL005639,P0025,W04,2024-11-30,35,0
SL005640,P0156,W02,2024-07-28,6,0
SL005641,P0005,W03,2024-05-17,36,0
SL005642,P0120,W04,2024-10-04,12,1
SL005643,P0277,W04,2024-06-20,34,0
SL005644,P0018,W04,2024-12-05,6,0
SL005645,P0431,W01,2024-12-04,37,0
SL005646,P0198,W02,2024-06-04,37,0
SL005647,P0057,W05,2024-08-16,8,0
SL005648,P0093,W03,2024-11-01,37,0
SL005649,P0019,W02,2024-06-27,40,0
SL005650,P0384,W03,2024-09-03,33,0
SL005651,P0353,W02,2024-06-10,41,1
SL005652,P0193,W05,2024-06-11,46,1
SL005653,P0237,W03,2024-08-05,31,0
SL005654,P0387,W05,2024-11-12,34,0
SL005655,P0426,W03,2024-10-12,11,0
SL005656,P0277,W01,2024-03-16,36,0
SL005657,P0227,W01,2024-07-22,4,0
SL005658,P0233,W03,2024-08-03,17,0
SL005659,P0040,W03,2024-08-10,16,0
SL005660,P0323,W05,2024-07-11,30,0
SL005661,P0153,W04,2024-10-19,39,1
SL005662,P0127,W03,2024-07-10,44,0
SL005663,P0237,W02,2024-09-25,49,1
SL005664,P0486,W02,2024-10-27,5,0
SL005665,P0493,W02,2024-09-16,40,0
SL005666,P0055,W01,2024-07-10,37,1
SL005667,P0468,W05,2024-09-27,43,1
SL005668,P0436,W01,2024-04-13,26,0
SL005669,P0172,W02,2024-07-22,28,0
SL005670,P0109,W03,2024-07-02,19,1
SL005671,P0354,W02,2024-08-04,21,0
SL005672,P0469,W03,2024-03-31,28,1
SL005673,P0184,W05,2024-07-16,19,0
SL005674,P0439,W04,2024-02-08,36,0
SL005675,P0368,W03,2024-07-15,11,0
SL005676,P0471,W01,2024-03-19,19,0
SL005677,P0198,W02,2024-08-04,5,0
SL005678,P0371,W02,2024-11-11,2,0
SL005679,P0373,W02,2024-04-03,25,0
SL005680,P0461,W03,2024-06-20,26,1
SL005681,P0497,W05,2024-02-12,30,1
SL005682,P0087,W03,2024-05-11,17,0
SL005683,P0201,W01,2024-03-17,21,0
SL005684,P0337,W02,2024-08-19,20,0
SL005685,P0322,W03,2024-02-08,18,1
SL005686,P0275,W02,2024-02-23,47,1
SL005687,P0211,W01,2024-05-30,16,0
SL005688,P0391,W04,2024-07-06,28,0
SL005689,P0118,W04,2024-11-05,12,0
SL005690,P0191,W04,2024-07-04,40,0
SL005691,P0042,W02,2024-11-13,6,0
SL005692,P0042,W03,2024-05-14,24,1
SL005693,P0315,W02,2024-06-21,43,0
SL005694,P0276,W05,2024-09-25,6,0
SL005695,P0329,W03,2024-04-24,17,0
SL005696,P0017,W01,2024-08-08,42,0
SL005697,P0283,W04,2024-02-08,19,0
SL005698,P0431,W03,2024-12-05,47,0
SL005699,P0258,W03,2024-08-29,48,0
SL005700,P0063,W04,2024-08-08,28,1
SL005701,P0062,W01,2024-05-25,29,0
SL005702,P0100,W02,2024-06-12,49,0
SL005703,P0019,W02,2024-12-26,7,0
SL005704,P0017,W03,2024-11-23,19,0
SL005705,P0325,W04,2024-09-15,8,0
SL005706,P0423,W05,2024-07-08,8,0
SL005707,P0466,W01,2024-11-24,5,0
SL005708,P0373,W02,2024-09-20,43,0
SL005709,P0246,W01,2024-08-09,34,0
SL005710,P0251,W01,2024-11-27,21,0
SL005711,P0455,W01,2024-06-22,4,0
SL005712,P0081,W04,2024-04-01,44,0
SL005713,P0039,W04,2024-04-15,36,0
SL005714,P0036,W04,2024-09-01,5,0
SL005715,P0424,W03,2024-10-31,49,1
SL005716,P0429,W04,2024-02-12,23,0
SL005717,P0388,W03,2024-09-14,19,0
SL005718,P0486,W02,2024-11-16,42,0
SL005719,P0409,W02,2024-03-26,46,0
SL005720,P0197,W02,2024-04-06,15,1
SL005721,P0158,W02,2024-09-22,14,1
SL005722,P0204,W02,2024-03-03,48,0
SL005723,P0196,W04,2024-04-12,8,1
SL005724,P0216,W05,2024-09-10,9,0
SL005725,P0285,W04,2024-11-12,40,1
SL005726,P0457,W05,2024-01-01,11,1
SL005727,P0196,W04,2024-06-02,44,0
SL005728,P0307,W02,2024-09-17,46,0
SL005729,P0152,W01,2024-02-04,18,1
SL005730,P0014,W05,2024-01-27,32,0
SL005731,P0325,W01,2024-12-15,44,0
SL005732,P0146,W02,2024-11-01,36,0
SL005733,P0426,W05,2024-08-11,45,0
SL005734,P0057,W01,2024-07-05,21,0
SL005735,P0211,W04,2024-06-07,27,0
SL005736,P0268,W02,2024-03-09,48,1
SL005737,P0210,W04,2024-06-13,42,1
SL005738,P0017,W04,2024-09-14,21,0
SL005739,P0286,W02,2024-04-11,11,0
SL005740,P0344,W05,2024-07-11,44,1
SL005741,P0203,W03,2024-09-15,34,0
SL005742,P0099,W03,2024-10-24,5,0
SL005743,P0279,W02,2024-10-25,28,0
SL005744,P0209,W03,2024-01-21,10,0
SL005745,P0129,W01,2024-02-14,48,1
SL005746,P0335,W05,2024-10-02,12,0
SL005747,P0288,W04,2024-06-19,41,0
SL005748,P0252,W04,2024-06-26,3,1
SL005749,P0265,W02,2024-08-10,1,0
SL005750,P0271,W04,2024-10-25,37,0
SL005751,P0412,W01,2024-01-24,40,0
SL005752,P0408,W01,2024-12-03,49,0
SL005753,P0188,W02,2024-03-24,1,0
SL005754,P0419,W04,2024-02-29,13,0
SL005755,P0214,W03,2024-10-14,38,0
SL005756,P0283,W03,2024-05-01,15,0
SL005757,P0211,W05,2024-01-05,7,1
SL005758,P0365,W02,2024-06-02,30,0
SL005759,P0076,W05,2024-10-07,24,1
SL005760,P0148,W03,2024-12-07,8,0
SL005761,P0321,W03,2024-03-26,3,0
SL005762,P0213,W03,2024-03-15,15,0
SL005763,P0433,W05,2024-09-23,36,0
SL005764,P0109,W02,2024-07-09,41,0
SL005765,P0129,W01,2024-09-08,43,0
SL005766,P0010,W01,2024-03-08,14,0
SL005767,P0047,W03,2024-12-18,27,0
SL005768,P0379,W02,2024-05-25,30,0
SL005769,P0315,W02,2024-12-29,41,0
SL005770,P0096,W04,2024-05-01,44,0
SL005771,P0446,W04,2024-02-11,37,0
SL005772,P0103,W05,2024-11-11,6,0
SL005773,P0380,W04,2024-05-29,19,0
SL005774,P0342,W05,2024-03-02,37,0
SL005775,P0146,W01,2024-09-11,1,0
SL005776,P0368,W03,2024-05-10,25,1
SL005777,P0430,W02,2024-11-22,10,0
SL005778,P0416,W01,2024-01-20,46,0
SL005779,P0027,W01,2024-07-17,26,0
SL005780,P0220,W05,2024-11-22,23,0
SL005781,P0018,W03,2024-08-08,17,0
SL005782,P0167,W05,2024-05-10,30,0
SL005783,P0433,W01,2024-06-19,27,0
SL005784,P0477,W02,2024-05-24,11,0
SL005785,P0082,W04,2024-12-05,4,0
SL005786,P0428,W05,2024-12-19,18,1
SL005787,P0072,W01,2024-06-29,19,0
SL005788,P0310,W04,2024-06-09,36,0
SL005789,P0479,W04,2024-02-29,44,0
SL005790,P0254,W01,2024-08-02,46,1
SL005791,P0162,W03,2024-03-08,26,0
SL005792,P0327,W01,2024-12-26,1,0
SL005793,P0420,W02,2024-07-10,20,0
SL005794,P0402,W04,2024-08-12,11,1
SL005795,P0038,W02,2024-07-15,25,0
SL005796,P0443,W05,2024-06-09,19,0
SL005797,P0393,W04,2024-09-05,32,0
SL005798,P0201,W03,2024-04-20,1,0
SL005799,P0494,W01,2024-02-28,1,0
SL005800,P0200,W05,2024-02-02,3,0
SL005801,P0255,W02,2024-02-10,46,1
SL005802,P0179,W05,2024-06-09,40,0
SL005803,P0035,W03,2024-01-29,32,0
SL005804,P0082,W01,2024-09-11,47,0
SL005805,P0389,W05,2024-07-03,36,0
SL005806,P0398,W02,2024-12-26,43,0
SL005807,P0220,W05,2024-08-11,8,0
SL005808,P0158,W01,2024-12-22,30,0
SL005809,P0004,W05,2024-08-08,39,0
SL005810,P0167,W02,2024-11-15,34,0
SL005811,P0468,W01,2024-03-26,8,0
SL005812,P0448,W03,2024-03-06,25,0
SL005813,P0409,W03,2024-04-23,26,0
SL005814,P0412,W04,2024-09-21,27,0
SL005815,P0204,W05,2024-10-11,19,0
SL005816,P0194,W02,2024-04-06,23,0
SL005817,P0235,W05,2024-11-25,41,0
SL005818,P0206,W01,2024-05-03,16,0
SL005819,P0150,W04,2024-06-04,8,0
SL005820,P0159,W02,2024-04-19,30,0
SL005821,P0279,W05,2024-02-22,8,0
SL005822,P0304,W02,2024-06-22,11,0
SL005823,P0404,W01,2024-06-15,7,0
SL005824,P0381,W04,2024-03-16,21,1
SL005825,P0166,W02,2024-11-09,34,1
SL005826,P0311,W01,2024-08-01,21,0
SL005827,P0068,W03,2024-06-30,5,0
SL005828,P0463,W02,2024-02-14,43,0
SL005829,P0088,W04,2024-05-30,17,0
SL005830,P0217,W02,2024-04-26,21,0
SL005831,P0001,W02,2024-05-01,6,0
SL005832,P0135,W01,2024-06-18,45,0
SL005833,P0185,W05,2024-06-14,7,0
SL005834,P0351,W05,2024-11-25,11,0
SL005835,P0140,W02,2024-05-28,18,0
SL005836,P0106,W04,2024-03-14,38,0
SL005837,P0133,W04,2024-05-28,12,0
SL005838,P0108,W01,2024-01-25,22,0
SL005839,P0178,W02,2024-03-01,3,0
SL005840,P0298,W02,2024-12-19,19,0
SL005841,P0358,W05,2024-02-23,43,0
SL005842,P0380,W01,2024-08-10,23,0
SL005843,P0396,W03,2024-08-06,34,0
SL005844,P0359,W04,2024-11-11,3,1
SL005845,P0146,W04,2024-06-18,23,1
SL005846,P0450,W02,2024-07-07,49,0
SL005847,P0074,W01,2024-02-01,5,0
SL005848,P0463,W03,2024-02-22,29,0
SL005849,P0478,W04,2024-05-18,34,0
SL005850,P0108,W01,2024-02-16,44,0
SL005851,P0122,W03,2024-03-30,5,0
SL005852,P0017,W02,2024-11-11,29,0
SL005853,P0196,W05,2024-02-05,45,0
SL005854,P0327,W04,2024-08-12,24,0
SL005855,P0318,W04,2024-02-11,39,0
SL005856,P0297,W03,2024-08-15,21,0
SL005857,P0479,W05,2024-09-25,32,0
SL005858,P0499,W01,2024-07-04,43,0
SL005859,P0252,W02,2024-12-22,5,0
SL005860,P0487,W01,2024-08-22,18,0
SL005861,P0119,W03,2024-05-01,38,0
SL005862,P0162,W04,2024-11-16,35,0
SL005863,P0198,W04,2024-04-26,38,1
SL005864,P0498,W01,2024-12-22,16,0
SL005865,P0486,W02,2024-02-08,35,0
SL005866,P0045,W03,2024-06-10,24,0
SL005867,P0314,W02,2024-04-18,36,0
SL005868,P0179,W03,2024-01-14,5,0
SL005869,P0382,W02,2024-06-14,9,0
SL005870,P0418,W01,2024-12-27,4,0
SL005871,P0044,W05,2024-11-26,33,0
SL005872,P0271,W03,2024-11-30,27,0
SL005873,P0078,W01,2024-04-21,22,0
SL005874,P0326,W04,2024-08-21,11,0
SL005875,P0178,W04,2024-07-20,5,0
SL005876,P0357,W02,2024-11-18,10,0
SL005877,P0498,W04,2024-05-18,3,0
SL005878,P0416,W05,2024-09-23,15,0
SL005879,P0451,W03,2024-09-28,46,0
SL005880,P0003,W02,2024-06-14,37,0
SL005881,P0214,W03,2024-06-17,40,0
SL005882,P0342,W03,2024-09-13,17,0
SL005883,P0074,W01,2024-05-03,20,0
SL005884,P0051,W04,2024-02-07,4,0
SL005885,P0067,W03,2024-09-05,34,0
SL005886,P0332,W05,2024-08-24,34,1
SL005887,P0093,W05,2024-04-07,31,0
SL005888,P0176,W04,2024-02-29,34,0
SL005889,P0145,W04,2024-01-19,3,0
SL005890,P0007,W02,2024-05-03,28,1
SL005891,P0269,W02,2024-08-13,41,0
SL005892,P0376,W02,2024-04-09,37,1
SL005893,P0322,W04,2024-11-19,29,0
SL005894,P0004,W03,2024-01-17,15,0
SL005895,P0138,W01,2024-09-04,36,1
SL005896,P0231,W02,2024-03-20,35,1
SL005897,P0088,W01,2024-03-25,41,0
SL005898,P0017,W05,2024-12-13,10,0
SL005899,P0052,W04,2024-01-29,17,0
SL005900,P0134,W05,2024-05-13,30,0
SL005901,P0211,W02,2024-07-12,8,0
SL005902,P0325,W03,2024-04-28,23,0
SL005903,P0480,W02,2024-07-09,19,0
SL005904,P0458,W01,2024-06-01,37,1
SL005905,P0393,W02,2024-12-08,43,0
SL005906,P0219,W03,2024-09-28,36,0
SL005907,P0205,W03,2024-05-11,4,0
SL005908,P0211,W04,2024-12-28,26,0
SL005909,P0277,W04,2024-01-08,47,0
SL005910,P0024,W03,2024-05-13,40,0
SL005911,P0486,W03,2024-11-04,27,1
SL005912,P0004,W01,2024-07-10,13,1
SL005913,P0152,W02,2024-03-31,44,0
SL005914,P0443,W04,2024-09-05,34,1
SL005915,P0483,W01,2024-09-08,33,0
SL005916,P0259,W02,2024-03-03,46,0
SL005917,P0324,W04,2024-08-03,26,0
SL005918,P0357,W01,2024-05-13,20,0
SL005919,P0168,W05,2024-04-16,8,0
SL005920,P0176,W05,2024-06-09,16,0
SL005921,P0310,W04,2024-09-14,5,0
SL005922,P0291,W01,2024-01-16,34,0
SL005923,P0479,W02,2024-12-23,47,0
SL005924,P0056,W02,2024-02-28,27,0
SL005925,P0108,W01,2024-01-09,36,1
SL005926,P0473,W05,2024-07-15,4,0
SL005927,P0296,W01,2024-04-26,42,0
SL005928,P0461,W05,2024-01-10,7,0
SL005929,P0324,W05,2024-12-15,37,0
SL005930,P0302,W02,2024-01-07,36,1
SL005931,P0334,W04,2024-12-14,24,0
SL005932,P0141,W03,2024-07-12,15,0
SL005933,P0155,W01,2024-05-02,49,1
SL005934,P0262,W05,2024-03-03,6,0
SL005935,P0273,W01,2024-01-04,26,0
SL005936,P0420,W04,2024-10-10,26,0
SL005937,P0232,W04,2024-11-23,25,1
SL005938,P0241,W03,2024-09-06,33,0
SL005939,P0355,W03,2024-05-09,3,0
SL005940,P0337,W05,2024-03-15,9,0
SL005941,P0489,W03,2024-11-24,37,0
SL005942,P0258,W05,2024-12-23,38,0
SL005943,P0249,W02,2024-09-10,30,1
SL005944,P0077,W05,2024-11-18,27,0
SL005945,P0180,W03,2024-06-15,13,0
SL005946,P0066,W01,2024-07-19,23,0
SL005947,P0308,W03,2024-06-16,3,0
SL005948,P0348,W04,2024-10-10,23,0
SL005949,P0171,W03,2024-12-13,35,0
SL005950,P0474,W02,2024-12-03,24,0
SL005951,P0022,W05,2024-02-20,37,0
SL005952,P0367,W04,2024-02-25,12,0
SL005953,P0107,W05,2024-03-13,20,1
SL005954,P0439,W05,2024-10-08,18,1
SL005955,P0323,W03,2024-03-28,7,1
SL005956,P0227,W01,2024-02-21,26,0
SL005957,P0444,W04,2024-05-04,12,1
SL005958,P0442,W02,2024-09-18,34,0
SL005959,P0396,W02,2024-09-24,48,0
SL005960,P0216,W01,2024-03-03,32,0
SL005961,P0069,W01,2024-02-05,30,0
SL005962,P0084,W03,2024-01-09,2,1
SL005963,P0103,W02,2024-11-25,8,0
SL005964,P0039,W04,2024-11-18,33,1
SL005965,P0013,W01,2024-08-28,46,0
SL005966,P0297,W01,2024-10-11,42,0
SL005967,P0313,W01,2024-11-22,30,0
SL005968,P0181,W04,2024-03-30,45,0
SL005969,P0493,W02,2024-09-20,42,1
SL005970,P0268,W04,2024-10-25,45,0
SL005971,P0013,W04,2024-07-23,28,0
SL005972,P0120,W03,2024-10-17,13,0
SL005973,P0458,W01,2024-07-29,24,0
SL005974,P0353,W02,2024-12-31,33,1
SL005975,P0057,W03,2024-10-04,5,0
SL005976,P0040,W03,2024-07-25,48,0
SL005977,P0374,W05,2024-11-17,6,1
SL005978,P0336,W01,2024-12-23,4,1
SL005979,P0128,W02,2024-04-03,42,0
SL005980,P0173,W02,2024-07-17,43,1
SL005981,P0035,W02,2024-12-16,34,0
SL005982,P0259,W01,2024-06-17,29,0
SL005983,P0376,W02,2024-10-23,21,0
SL005984,P0005,W04,2024-08-14,26,0
SL005985,P0218,W04,2024-01-04,32,0
SL005986,P0011,W01,2024-04-07,22,0
SL005987,P0382,W02,2024-07-11,41,0
SL005988,P0327,W05,2024-09-22,14,0
SL005989,P0117,W05,2024-12-15,34,0
SL005990,P0184,W05,2024-08-11,37,0
SL005991,P0394,W04,2024-03-07,44,0
SL005992,P0362,W05,2024-05-17,1,0
SL005993,P0116,W02,2024-11-24,32,1
SL005994,P0162,W02,2024-08-26,32,0
SL005995,P0067,W05,2024-11-04,24,0
SL005996,P0200,W03,2024-01-04,44,0
SL005997,P0031,W05,2024-11-19,21,1
SL005998,P0075,W03,2024-12-17,12,0
SL005999,P0237,W01,2024-04-11,20,0
SL006000,P0327,W01,2024-02-13,37,0
SL006001,P0493,W02,2024-04-28,20,1
SL006002,P0066,W04,2024-07-06,2,0
SL006003,P0070,W02,2024-08-18,14,0
SL006004,P0297,W02,2024-07-08,17,0
SL006005,P0447,W04,2024-04-19,24,1
SL006006,P0416,W02,2024-10-28,30,0
SL006007,P0020,W04,2024-10-05,15,0
SL006008,P0441,W02,2024-04-15,49,0
SL006009,P0226,W01,2024-06-13,34,1
SL006010,P0434,W03,2024-05-05,8,1
SL006011,P0464,W02,2024-12-11,42,0
SL006012,P0409,W03,2024-04-07,3,0
SL006013,P0396,W05,2024-11-26,11,1
SL006014,P0199,W02,2024-04-29,27,1
SL006015,P0039,W01,2024-12-06,9,0
SL006016,P0145,W04,2024-10-25,15,0
SL006017,P0045,W01,2024-12-09,32,0
SL006018,P0395,W03,2024-05-22,11,0
