PO_ID,SKU,Supplier_ID,Order_Date,Quantity_Ordered,Delivery_Date,Status
PO001483,P0122,S02,2024-10-29,52,2024-11-10,Delivered
PO001484,P0299,S04,2024-08-08,146,2024-08-19,Delivered
PO001485,P0046,S07,2024-09-06,54,2024-09-23,Delivered
PO001486,P0111,S03,2024-04-16,328,2024-04-26,Delivered
PO001487,P0221,S03,2024-01-27,372,2024-02-13,Delivered
PO001488,P0260,S02,2024-05-10,62,2024-05-23,Delivered
PO001489,P0122,S07,2024-02-01,337,2024-02-10,Delivered
PO001490,P0088,S03,2024-07-27,442,2024-08-01,Delivered
PO001491,P0174,S02,2024-03-04,118,2024-03-09,Delivered
PO001492,P0157,S06,2024-09-30,87,2024-10-12,Delivered
PO001493,P0402,S06,2024-02-10,97,2024-02-24,Delivered
PO001494,P0429,S03,2024-09-09,293,2024-09-24,Delivered
PO001495,P0357,S07,2024-04-25,145,2024-05-07,Delivered
PO001496,P0315,S09,2024-09-17,273,2024-09-30,Delivered
PO001497,P0167,S07,2024-04-23,240,2024-04-28,Delivered
PO001498,P0145,S02,2024-10-28,72,2024-11-16,Delivered
PO001499,P0295,S03,2024-11-04,61,2024-11-23,Delivered
PO001500,P0309,S02,2024-02-20,173,2024-03-01,Delivered
PO001501,P0387,S08,2024-06-24,70,2024-07-10,Delivered
PO001502,P0207,S06,2024-11-07,85,2024-11-21,Delivered
PO001503,P0458,S05,2024-01-03,332,2024-01-13,Delivered
PO001504,P0370,S10,2024-05-22,353,2024-06-10,Delivered
PO001505,P0154,S02,2024-09-24,176,2024-09-29,Delivered
PO001506,P0488,S02,2024-06-10,457,2024-06-22,Delivered
PO001507,P0079,S06,2024-03-12,261,2024-03-19,Delivered
PO001508,P0164,S05,2024-10-25,169,2024-11-06,Delivered
PO001509,P0268,S02,2024-02-28,154,2024-03-06,Delivered
PO001510,P0156,S01,2024-05-05,164,2024-05-23,Delivered
PO001511,P0338,S03,2024-09-14,191,2024-09-30,Delivered
PO001512,P0500,S09,2024-06-13,166,2024-06-19,Delivered
PO001513,P0387,S08,2024-12-17,233,2025-01-02,Pending
PO001514,P0410,S10,2024-01-23,226,2024-02-09,Delivered
PO001515,P0411,S06,2024-01-17,254,2024-01-23,Delivered
PO001516,P0113,S04,2024-10-18,320,2024-11-05,Delivered
PO001517,P0191,S08,2024-07-10,488,2024-07-18,Delivered
PO001518,P0144,S02,2024-07-25,187,2024-08-06,Delivered
PO001519,P0313,S07,2024-12-30,64,2025-01-18,Pending
PO001520,P0174,S05,2024-03-09,311,2024-03-19,Delivered
PO001521,P0084,S09,2024-01-28,68,2024-02-03,Delivered
PO001522,P0347,S04,2024-08-21,381,2024-09-01,Delivered
PO001523,P0147,S03,2024-06-01,486,2024-06-06,Delivered
PO001524,P0252,S10,2024-07-05,465,2024-07-22,Delivered
PO001525,P0004,S09,2024-04-16,317,2024-04-30,Delivered
PO001526,P0039,S09,2024-11-10,137,2024-11-24,Delivered
PO001527,P0234,S07,2024-01-15,212,2024-02-01,Delivered
PO001528,P0049,S02,2024-12-01,239,2024-12-06,Delivered
PO001529,P0487,S09,2024-12-07,219,2024-12-22,Delivered
PO001530,P0115,S05,2024-04-14,290,2024-05-01,Delivered
PO001531,P0187,S06,2024-06-24,243,2024-07-03,Delivered
PO001532,P0229,S09,2024-08-14,312,2024-08-30,Delivered
PO001533,P0250,S07,2024-07-02,269,2024-07-15,Delivered
PO001534,P0033,S09,2024-11-29,318,2024-12-09,Delivered
PO001535,P0449,S03,2024-11-17,478,2024-11-30,Delivered
PO001536,P0061,S09,2024-04-21,257,2024-05-03,Delivered
PO001537,P0066,S07,2024-09-02,340,2024-09-12,Delivered
PO001538,P0431,S06,2024-07-24,290,2024-07-29,Delivered
PO001539,P0185,S07,2024-12-24,127,2025-01-09,Pending
PO001540,P0236,S04,2024-03-26,163,2024-04-12,Delivered
PO001541,P0160,S10,2024-09-24,191,2024-09-29,Delivered
PO001542,P0186,S08,2024-03-15,306,2024-03-28,Delivered
PO001543,P0174,S08,2024-01-08,444,2024-01-21,Delivered
PO001544,P0345,S04,2024-12-17,59,2024-12-24,Delivered
PO001545,P0500,S08,2024-08-16,217,2024-08-21,Delivered
PO001546,P0079,S02,2024-01-23,127,2024-02-06,Delivered
PO001547,P0102,S01,2024-08-29,496,2024-09-16,Delivered
PO001548,P0440,S09,2024-01-22,343,2024-01-29,Delivered
PO001549,P0381,S08,2024-06-02,402,2024-06-12,Delivered
PO001550,P0433,S08,2024-02-17,462,2024-02-29,Delivered
PO001551,P0354,S07,2024-04-02,484,2024-04-09,Delivered
PO001552,P0179,S04,2024-09-08,494,2024-09-21,Delivered
PO001553,P0334,S07,2024-10-18,313,2024-11-03,Delivered
PO001554,P0237,S06,2024-08-11,366,2024-08-28,Delivered
PO001555,P0419,S04,2024-10-01,180,2024-10-17,Delivered
PO001556,P0042,S04,2024-09-06,186,2024-09-14,Delivered
PO001557,P0167,S05,2024-09-24,318,2024-10-06,Delivered
PO001558,P0137,S05,2024-09-08,55,2024-09-17,Delivered
PO001559,P0486,S10,2024-10-23,171,2024-11-11,Delivered
PO001560,P0175,S09,2024-12-23,85,2024-12-30,Delivered
PO001561,P0031,S10,2024-07-10,300,2024-07-29,Delivered
PO001562,P0247,S05,2024-04-17,279,2024-05-02,Delivered
PO001563,P0400,S04,2024-04-04,246,2024-04-12,Delivered
PO001564,P0233,S08,2024-06-17,183,2024-07-04,Delivered
PO001565,P0058,S10,2024-04-02,320,2024-04-13,Delivered
PO001566,P0098,S09,2024-07-10,336,2024-07-25,Delivered
PO001567,P0343,S05,2024-10-14,213,2024-10-19,Delivered
PO001568,P0117,S06,2024-09-10,274,2024-09-24,Delivered
PO001569,P0018,S09,2024-11-27,184,2024-12-11,Delivered
PO001570,P0010,S01,2024-05-01,113,2024-05-13,Delivered
PO001571,P0393,S06,2024-07-30,196,2024-08-08,Delivered
PO001572,P0126,S08,2024-10-12,104,2024-10-27,Delivered
PO001573,P0305,S02,2024-04-22,435,2024-05-11,Delivered
PO001574,P0277,S01,2024-12-25,147,2025-01-10,Pending
PO001575,P0019,S04,2024-06-13,362,2024-06-23,Delivered
PO001576,P0203,S03,2024-01-11,417,2024-01-22,Delivered
PO001577,P0135,S02,2024-01-07,100,2024-01-20,Delivered
PO001578,P0128,S08,2024-07-08,213,2024-07-27,Delivered
PO001579,P0132,S06,2024-04-22,468,2024-04-30,Delivered
PO001580,P0082,S08,2024-01-03,342,2024-01-13,Delivered
PO001581,P0046,S10,2024-04-10,85,2024-04-26,Delivered
PO001582,P0017,S09,2024-01-25,54,2024-02-08,Delivered
PO001583,P0285,S04,2024-06-13,395,2024-06-22,Delivered
PO001584,P0028,S10,2024-07-30,454,2024-08-13,Delivered
PO001585,P0227,S06,2024-12-12,358,2024-12-21,Delivered
PO001586,P0028,S08,2024-06-20,394,2024-07-04,Delivered
PO001587,P0361,S09,2024-05-15,350,2024-05-31,Delivered
PO001588,P0132,S07,2024-12-05,290,2024-12-22,Delivered
PO001589,P0460,S07,2024-04-21,266,2024-04-29,Delivered
PO001590,P0475,S01,2024-04-10,343,2024-04-19,Delivered
PO001591,P0094,S02,2024-12-20,56,2024-12-26,Delivered
PO001592,P0244,S10,2024-03-13,57,2024-03-25,Delivered
PO001593,P0004,S05,2024-04-22,335,2024-04-28,Delivered
PO001594,P0485,S07,2024-05-07,261,2024-05-21,Delivered
PO001595,P0367,S09,2024-10-13,300,2024-10-30,Delivered
PO001596,P0395,S10,2024-02-29,154,2024-03-15,Delivered
PO001597,P0193,S07,2024-08-09,291,2024-08-22,Delivered
PO001598,P0305,S09,2024-10-07,254,2024-10-24,Delivered
PO001599,P0475,S01,2024-05-12,257,2024-05-24,Delivered
PO001600,P0420,S10,2024-09-08,457,2024-09-25,Delivered
PO001601,P0363,S10,2024-09-26,130,2024-10-03,Delivered
PO001602,P0058,S06,2024-11-13,169,2024-11-24,Delivered
PO001603,P0398,S08,2024-12-09,126,2024-12-19,Delivered
PO001604,P0087,S02,2024-11-16,149,2024-11-22,Delivered
PO001605,P0090,S09,2024-12-25,389,2025-01-02,Pending
PO001606,P0079,S02,2024-07-10,381,2024-07-15,Delivered
PO001607,P0447,S01,2024-08-08,454,2024-08-15,Delivered
PO001608,P0003,S06,2024-09-01,471,2024-09-17,Delivered
PO001609,P0159,S05,2024-03-19,342,2024-03-27,Delivered
PO001610,P0108,S04,2024-10-13,134,2024-10-30,Delivered
PO001611,P0344,S02,2024-04-10,70,2024-04-29,Delivered
PO001612,P0178,S06,2024-09-02,173,2024-09-15,Delivered
PO001613,P0311,S02,2024-08-16,276,2024-08-21,Delivered
PO001614,P0225,S05,2024-04-20,375,2024-05-03,Delivered
PO001615,P0191,S09,2024-12-26,162,2025-01-06,Pending
PO001616,P0059,S01,2024-05-30,438,2024-06-09,Delivered
PO001617,P0283,S07,2024-06-06,206,2024-06-13,Delivered
PO001618,P0025,S02,2024-01-25,198,2024-02-01,Delivered
PO001619,P0487,S03,2024-04-17,253,2024-05-04,Delivered
PO001620,P0080,S01,2024-09-15,96,2024-09-20,Delivered
PO001621,P0134,S08,2024-03-30,305,2024-04-18,Delivered
PO001622,P0138,S10,2024-05-21,173,2024-06-06,Delivered
PO001623,P0255,S03,2024-01-25,239,2024-02-08,Delivered
PO001624,P0026,S03,2024-10-24,188,2024-11-02,Delivered
PO001625,P0262,S09,2024-06-15,62,2024-06-21,Delivered
PO001626,P0405,S05,2024-03-21,318,2024-03-27,Delivered
PO001627,P0384,S06,2024-01-24,91,2024-02-02,Delivered
PO001628,P0490,S08,2024-06-29,495,2024-07-04,Delivered
PO001629,P0022,S08,2024-03-31,191,2024-04-07,Delivered
PO001630,P0431,S06,2024-09-29,232,2024-10-08,Delivered
PO001631,P0329,S07,2024-07-08,256,2024-07-19,Delivered
PO001632,P0424,S01,2024-12-29,458,2025-01-06,Pending
PO001633,P0047,S10,2024-09-23,89,2024-10-01,Delivered
PO001634,P0211,S04,2024-09-26,199,2024-10-15,Delivered
PO001635,P0422,S06,2024-08-30,159,2024-09-11,Delivered
PO001636,P0284,S08,2024-04-17,297,2024-04-26,Delivered
PO001637,P0205,S07,2024-04-10,321,2024-04-19,Delivered
PO001638,P0308,S10,2024-10-15,429,2024-11-02,Delivered
PO001639,P0471,S06,2024-06-21,378,2024-07-09,Delivered
PO001640,P0221,S05,2024-10-30,250,2024-11-13,Delivered
PO001641,P0012,S05,2024-10-31,68,2024-11-15,Delivered
PO001642,P0408,S05,2024-07-27,253,2024-08-09,Delivered
PO001643,P0024,S05,2024-02-06,187,2024-02-22,Delivered
PO001644,P0453,S06,2024-09-16,318,2024-09-28,Delivered
PO001645,P0381,S05,2024-06-11,181,2024-06-30,Delivered
PO001646,P0365,S05,2024-02-26,178,2024-03-15,Delivered
PO001647,P0137,S01,2024-03-21,384,2024-03-28,Delivered
PO001648,P0366,S03,2024-11-04,115,2024-11-22,Delivered
PO001649,P0353,S01,2024-04-29,367,2024-05-05,Delivered
PO001650,P0419,S03,2024-01-16,498,2024-01-31,Delivered
PO001651,P0275,S01,2024-03-23,361,2024-04-05,Delivered
PO001652,P0476,S06,2024-01-19,355,2024-01-28,Delivered
PO001653,P0185,S06,2024-05-21,222,2024-06-07,Delivered
PO001654,P0129,S06,2024-06-20,462,2024-07-09,Delivered
PO001655,P0433,S07,2024-09-25,238,2024-10-04,Delivered
PO001656,P0107,S10,2024-08-20,264,2024-09-03,Delivered
PO001657,P0186,S01,2024-08-08,98,2024-08-19,Delivered
PO001658,P0424,S10,2024-02-25,472,2024-03-07,Delivered
PO001659,P0230,S10,2024-03-03,96,2024-03-08,Delivered
PO001660,P0476,S08,2024-07-09,346,2024-07-20,Delivered
PO001661,P0381,S04,2024-01-11,66,2024-01-22,Delivered
PO001662,P0318,S09,2024-04-23,126,2024-05-12,Delivered
PO001663,P0203,S02,2024-03-13,368,2024-03-24,Delivered
PO001664,P0405,S02,2024-03-07,128,2024-03-14,Delivered
PO001665,P0340,S08,2024-08-07,230,2024-08-23,Delivered
PO001666,P0391,S01,2024-03-14,441,2024-03-28,Delivered
PO001667,P0385,S04,2024-01-29,209,2024-02-03,Delivered
PO001668,P0244,S07,2024-07-29,166,2024-08-06,Delivered
PO001669,P0241,S04,2024-09-16,312,2024-10-03,Delivered
PO001670,P0277,S09,2024-05-02,225,2024-05-13,Delivered
PO001671,P0007,S03,2024-02-09,286,2024-02-28,Delivered
PO001672,P0272,S05,2024-05-23,128,2024-06-05,Delivered
PO001673,P0054,S03,2024-03-03,259,2024-03-15,Delivered
PO001674,P0063,S03,2024-10-07,223,2024-10-14,Delivered
PO001675,P0459,S06,2024-10-17,237,2024-10-23,Delivered
PO001676,P0308,S06,2024-11-29,130,2024-12-12,Delivered
PO001677,P0214,S02,2024-04-27,352,2024-05-15,Delivered
PO001678,P0142,S05,2024-09-18,476,2024-09-29,Delivered
PO001679,P0358,S07,2024-09-25,386,2024-10-12,Delivered
PO001680,P0002,S01,2024-07-31,110,2024-08-10,Delivered
PO001681,P0148,S03,2024-07-07,94,2024-07-26,Delivered
PO001682,P0068,S03,2024-01-03,497,2024-01-09,Delivered
PO001683,P0478,S07,2024-11-20,437,2024-12-06,Delivered
PO001684,P0358,S05,2024-07-14,304,2024-07-23,Delivered
PO001685,P0170,S01,2024-01-05,112,2024-01-21,Delivered
PO001686,P0284,S06,2024-05-10,234,2024-05-27,Delivered
PO001687,P0149,S10,2024-02-16,468,2024-02-27,Delivered
PO001688,P0381,S07,2024-06-24,191,2024-07-01,Delivered
PO001689,P0396,S06,2024-07-30,408,2024-08-13,Delivered
PO001690,P0353,S01,2024-11-25,485,2024-12-14,Delivered
PO001691,P0439,S06,2024-10-27,285,2024-11-01,Delivered
PO001692,P0259,S07,2024-06-13,474,2024-06-29,Delivered
PO001693,P0379,S07,2024-05-11,128,2024-05-27,Delivered
PO001694,P0099,S04,2024-02-04,239,2024-02-12,Delivered
PO001695,P0403,S01,2024-12-03,135,2024-12-10,Delivered
PO001696,P0129,S04,2024-03-19,166,2024-04-03,Delivered
PO001697,P0097,S02,2024-09-14,241,2024-09-25,Delivered
PO001698,P0488,S03,2024-02-16,112,2024-02-26,Delivered
PO001699,P0478,S08,2024-11-12,79,2024-11-27,Delivered
PO001700,P0001,S05,2024-08-15,270,2024-08-24,Delivered
PO001701,P0004,S03,2024-09-10,288,2024-09-21,Delivered
PO001702,P0255,S10,2024-12-08,77,2024-12-19,Delivered
PO001703,P0236,S01,2024-05-13,491,2024-05-23,Delivered
PO001704,P0004,S03,2024-07-19,307,2024-07-29,Delivered
PO001705,P0331,S06,2024-12-30,464,2025-01-06,Pending
PO001706,P0251,S02,2024-02-10,294,2024-02-22,Delivered
PO001707,P0004,S10,2024-12-21,100,2025-01-08,Pending
PO001708,P0107,S06,2024-04-27,122,2024-05-15,Delivered
PO001709,P0400,S01,2024-09-29,212,2024-10-13,Delivered
PO001710,P0081,S06,2024-08-05,257,2024-08-19,Delivered
PO001711,P0352,S02,2024-05-17,141,2024-05-29,Delivered
PO001712,P0469,S02,2024-04-16,457,2024-04-28,Delivered
PO001713,P0425,S03,2024-05-06,158,2024-05-16,Delivered
PO001714,P0034,S07,2024-08-27,465,2024-09-13,Delivered
PO001715,P0488,S08,2024-08-19,196,2024-08-30,Delivered
PO001716,P0257,S07,2024-07-09,251,2024-07-25,Delivered
PO001717,P0064,S01,2024-04-14,173,2024-04-21,Delivered
PO001718,P0148,S08,2024-02-14,379,2024-02-25,Delivered
PO001719,P0279,S06,2024-01-12,310,2024-01-19,Delivered
PO001720,P0456,S07,2024-10-31,144,2024-11-07,Delivered
PO001721,P0270,S06,2024-03-26,399,2024-04-03,Delivered
PO001722,P0295,S10,2024-05-24,277,2024-05-30,Delivered
PO001723,P0303,S02,2024-09-19,269,2024-10-05,Delivered
PO001724,P0457,S10,2024-10-02,498,2024-10-16,Delivered
PO001725,P0458,S09,2024-08-15,329,2024-08-26,Delivered
PO001726,P0114,S03,2024-04-27,65,2024-05-13,Delivered
PO001727,P0040,S05,2024-12-19,337,2024-12-28,Delivered
PO001728,P0457,S06,2024-07-20,222,2024-08-01,Delivered
PO001729,P0430,S08,2024-11-12,312,2024-11-20,Delivered
PO001730,P0420,S03,2024-07-20,286,2024-08-07,Delivered
PO001731,P0213,S08,2024-07-07,294,2024-07-17,Delivered
PO001732,P0169,S02,2024-08-24,70,2024-08-29,Delivered
PO001733,P0443,S03,2024-08-28,230,2024-09-13,Delivered
PO001734,P0272,S04,2024-04-18,255,2024-04-25,Delivered
PO001735,P0471,S10,2024-08-18,435,2024-08-24,Delivered
PO001736,P0383,S02,2024-01-17,344,2024-02-05,Delivered
PO001737,P0291,S02,2024-10-03,58,2024-10-11,Delivered
PO001738,P0413,S10,2024-10-25,224,2024-11-08,Delivered
PO001739,P0060,S01,2024-04-03,498,2024-04-16,Delivered
PO001740,P0083,S01,2024-04-17,208,2024-05-05,Delivered
PO001741,P0223,S09,2024-04-15,148,2024-04-28,Delivered
PO001742,P0415,S03,2024-01-11,92,2024-01-16,Delivered
PO001743,P0145,S01,2024-09-03,374,2024-09-19,Delivered
PO001744,P0154,S10,2024-06-07,372,2024-06-22,Delivered
PO001745,P0117,S08,2024-08-06,232,2024-08-19,Delivered
PO001746,P0401,S09,2024-12-30,301,2025-01-06,Pending
PO001747,P0444,S02,2024-11-16,244,2024-11-27,Delivered
PO001748,P0203,S04,2024-02-11,170,2024-02-21,Delivered
PO001749,P0205,S09,2024-08-22,339,2024-09-09,Delivered
PO001750,P0195,S03,2024-01-07,348,2024-01-19,Delivered
PO001751,P0018,S07,2024-04-18,91,2024-04-29,Delivered
PO001752,P0378,S07,2024-04-20,490,2024-05-09,Delivered
PO001753,P0437,S05,2024-06-09,163,2024-06-24,Delivered
PO001754,P0188,S05,2024-09-25,91,2024-10-14,Delivered
PO001755,P0430,S06,2024-05-14,411,2024-05-22,Delivered
PO001756,P0438,S01,2024-08-15,284,2024-08-20,Delivered
PO001757,P0357,S09,2024-11-29,489,2024-12-04,Delivered
PO001758,P0221,S02,2024-03-13,414,2024-03-24,Delivered
PO001759,P0220,S10,2024-07-31,71,2024-08-14,Delivered
PO001760,P0319,S04,2024-12-31,360,2025-01-16,Pending
PO001761,P0154,S04,2024-05-14,72,2024-05-24,Delivered
PO001762,P0291,S02,2024-05-10,247,2024-05-25,Delivered
PO001763,P0184,S01,2024-12-09,234,2024-12-19,Delivered
PO001764,P0474,S02,2024-05-01,312,2024-05-14,Delivered
PO001765,P0483,S04,2024-09-29,181,2024-10-07,Delivered
PO001766,P0163,S04,2024-05-18,362,2024-05-24,Delivered
PO001767,P0477,S08,2024-04-13,307,2024-04-19,Delivered
PO001768,P0133,S01,2024-12-11,277,2024-12-26,Delivered
PO001769,P0349,S01,2024-09-12,81,2024-10-01,Delivered
PO001770,P0307,S04,2024-01-02,94,2024-01-17,Delivered
PO001771,P0089,S03,2024-12-15,212,2024-12-28,Delivered
PO001772,P0416,S07,2024-06-27,54,2024-07-08,Delivered
PO001773,P0467,S03,2024-07-21,269,2024-08-03,Delivered
PO001774,P0117,S08,2024-04-22,380,2024-04-28,Delivered
PO001775,P0038,S01,2024-11-18,341,2024-12-01,Delivered
PO001776,P0281,S03,2024-02-23,408,2024-03-04,Delivered
PO001777,P0095,S03,2024-10-20,115,2024-10-28,Delivered
PO001778,P0128,S09,2024-10-11,135,2024-10-26,Delivered
PO001779,P0281,S08,2024-03-08,399,2024-03-14,Delivered
PO001780,P0074,S07,2024-06-08,235,2024-06-21,Delivered
PO001781,P0229,S08,2024-02-20,54,2024-03-03,Delivered
PO001782,P0341,S07,2024-10-04,142,2024-10-14,Delivered
PO001783,P0121,S05,2024-11-06,375,2024-11-17,Delivered
PO001784,P0456,S01,2024-07-03,167,2024-07-19,Delivered
PO001785,P0040,S07,2024-12-03,433,2024-12-14,Delivered
PO001786,P0454,S06,2024-11-26,431,2024-12-09,Delivered
PO001787,P0455,S04,2024-02-04,366,2024-02-21,Delivered
PO001788,P0030,S06,2024-11-03,157,2024-11-18,Delivered
PO001789,P0493,S10,2024-03-22,306,2024-03-28,Delivered
PO001790,P0051,S08,2024-02-22,499,2024-02-28,Delivered
PO001791,P0108,S04,2024-03-13,360,2024-03-27,Delivered
PO001792,P0152,S08,2024-03-10,347,2024-03-29,Delivered
PO001793,P0008,S08,2024-05-22,373,2024-05-28,Delivered
PO001794,P0008,S09,2024-05-28,441,2024-06-05,Delivered
PO001795,P0188,S04,2024-05-20,326,2024-06-06,Delivered
PO001796,P0415,S03,2024-05-02,250,2024-05-09,Delivered
PO001797,P0301,S02,2024-07-16,151,2024-07-31,Delivered
PO001798,P0113,S05,2024-05-02,147,2024-05-21,Delivered
PO001799,P0063,S01,2024-07-13,369,2024-07-18,Delivered
PO001800,P0361,S08,2024-01-05,358,2024-01-23,Delivered
PO001801,P0068,S08,2024-08-10,61,2024-08-23,Delivered
PO001802,P0484,S07,2024-08-17,349,2024-08-31,Delivered
PO001803,P0237,S06,2024-06-24,192,2024-06-29,Delivered
PO001804,P0130,S04,2024-03-12,140,2024-03-17,Delivered
PO001805,P0361,S04,2024-02-12,449,2024-02-18,Delivered
PO001806,P0278,S04,2024-05-23,310,2024-06-02,Delivered
PO001807,P0469,S03,2024-09-24,406,2024-10-08,Delivered
PO001808,P0163,S02,2024-12-02,489,2024-12-12,Delivered
PO001809,P0295,S03,2024-09-21,327,2024-09-26,Delivered
PO001810,P0352,S06,2024-08-14,350,2024-08-29,Delivered
PO001811,P0057,S03,2024-08-07,269,2024-08-14,Delivered
PO001812,P0069,S04,2024-05-26,287,2024-06-08,Delivered
PO001813,P0065,S06,2024-01-23,305,2024-02-11,Delivered
PO001814,P0415,S08,2024-01-16,320,2024-01-24,Delivered
PO001815,P0175,S10,2024-06-04,128,2024-06-22,Delivered
PO001816,P0346,S04,2024-05-19,494,2024-06-06,Delivered
PO001817,P0474,S02,2024-01-21,107,2024-01-30,Delivered
PO001818,P0087,S01,2024-09-09,158,2024-09-16,Delivered
PO001819,P0233,S08,2024-07-05,148,2024-07-18,Delivered
PO001820,P0273,S08,2024-01-31,476,2024-02-10,Delivered
PO001821,P0227,S01,2024-08-05,194,2024-08-19,Delivered
PO001822,P0467,S06,2024-12-30,443,2025-01-16,Pending
PO001823,P0109,S01,2024-08-21,105,2024-09-05,Delivered
PO001824,P0451,S07,2024-02-16,207,2024-03-03,Delivered
PO001825,P0112,S10,2024-01-13,170,2024-01-22,Delivered
PO001826,P0069,S03,2024-12-04,467,2024-12-17,Delivered
PO001827,P0221,S10,2024-12-31,219,2025-01-08,Pending
PO001828,P0187,S10,2024-09-30,300,2024-10-08,Delivered
PO001829,P0089,S08,2024-09-05,81,2024-09-22,Delivered
PO001830,P0476,S08,2024-05-04,173,2024-05-11,Delivered
PO001831,P0157,S02,2024-02-05,123,2024-02-15,Delivered
PO001832,P0427,S10,2024-08-20,418,2024-09-01,Delivered
PO001833,P0099,S07,2024-02-05,169,2024-02-24,Delivered
PO001834,P0113,S10,2024-12-12,408,2024-12-26,Delivered
PO001835,P0137,S01,2024-08-09,473,2024-08-22,Delivered
PO001836,P0266,S02,2024-07-01,238,2024-07-13,Delivered
PO001837,P0442,S01,2024-10-05,312,2024-10-19,Delivered
PO001838,P0464,S04,2024-10-01,426,2024-10-14,Delivered
PO001839,P0479,S10,2024-07-20,460,2024-08-07,Delivered
PO001840,P0079,S06,2024-12-04,361,2024-12-20,Delivered
PO001841,P0467,S01,2024-08-20,242,2024-09-05,Delivered
PO001842,P0363,S01,2024-11-02,414,2024-11-07,Delivered
PO001843,P0494,S10,2024-06-05,283,2024-06-24,Delivered
PO001844,P0020,S04,2024-04-25,426,2024-05-11,Delivered
PO001845,P0368,S10,2024-10-19,172,2024-10-30,Delivered
PO001846,P0182,S02,2024-02-21,122,2024-03-01,Delivered
PO001847,P0231,S06,2024-12-12,384,2024-12-21,Delivered
PO001848,P0374,S04,2024-03-13,379,2024-03-31,Delivered
PO001849,P0380,S02,2024-01-29,458,2024-02-12,Delivered
PO001850,P0465,S08,2024-10-11,192,2024-10-18,Delivered
PO001851,P0275,S07,2024-02-12,62,2024-02-19,Delivered
PO001852,P0099,S03,2024-02-10,197,2024-02-16,Delivered
PO001853,P0235,S01,2024-02-24,242,2024-03-14,Delivered
PO001854,P0036,S07,2024-09-10,395,2024-09-16,Delivered
PO001855,P0437,S05,2024-12-05,94,2024-12-14,Delivered
PO001856,P0357,S07,2024-11-28,240,2024-12-17,Delivered
PO001857,P0314,S03,2024-10-14,361,2024-10-27,Delivered
PO001858,P0421,S01,2024-08-07,291,2024-08-16,Delivered
PO001859,P0286,S04,2024-02-07,258,2024-02-19,Delivered
PO001860,P0338,S04,2024-03-29,234,2024-04-05,Delivered
PO001861,P0285,S09,2024-11-11,392,2024-11-26,Delivered
PO001862,P0234,S01,2024-02-12,151,2024-02-26,Delivered
PO001863,P0345,S03,2024-05-18,266,2024-05-27,Delivered
PO001864,P0201,S09,2024-08-26,228,2024-09-01,Delivered
PO001865,P0188,S08,2024-05-24,90,2024-06-02,Delivered
PO001866,P0292,S02,2024-05-02,383,2024-05-14,Delivered
