Transaction_ID,SKU,Warehouse_ID,Transaction_Date,Transaction_Type,Quantity
TX003499,P0350,W05,2024-06-18,Issue,-102
TX003500,P0050,W05,2024-03-02,Receipt,114
TX003501,P0109,W05,2024-12-24,Receipt,10
TX003502,P0181,W02,2024-12-23,Receipt,102
TX003503,P0478,W05,2024-06-30,Issue,-120
TX003504,P0014,W05,2024-06-20,Issue,-32
TX003505,P0473,W03,2024-10-31,Receipt,25
TX003506,P0067,W02,2024-01-31,Receipt,155
TX003507,P0230,W01,2024-01-10,Issue,-23
TX003508,P0020,W01,2024-12-24,Issue,-76
TX003509,P0445,W01,2024-10-31,Receipt,17
TX003510,P0151,W04,2024-05-01,Issue,-185
TX003511,P0023,W03,2024-09-06,Receipt,35
TX003512,P0405,W05,2024-05-19,Issue,-96
TX003513,P0428,W03,2024-09-08,Receipt,26
TX003514,P0389,W02,2024-10-19,Issue,-137
TX003515,P0052,W02,2024-02-02,Issue,-132
TX003516,P0201,W03,2024-10-26,Issue,-104
TX003517,P0423,W02,2024-06-21,Issue,-107
TX003518,P0022,W03,2024-02-16,Receipt,145
TX003519,P0211,W03,2024-11-23,Issue,-8
TX003520,P0069,W03,2024-03-16,Receipt,35
TX003521,P0196,W01,2024-06-29,Issue,-141
TX003522,P0149,W05,2024-06-03,Receipt,4
TX003523,P0466,W02,2024-04-16,Receipt,185
TX003524,P0133,W05,2024-03-31,Issue,-152
TX003525,P0445,W05,2024-11-26,Issue,-39
TX003526,P0231,W03,2024-06-26,Issue,-112
TX003527,P0077,W05,2024-07-20,Receipt,102
TX003528,P0254,W03,2024-05-27,Issue,-42
TX003529,P0218,W02,2024-04-06,Issue,-70
TX003530,P0208,W04,2024-07-02,Issue,-58
TX003531,P0124,W05,2024-01-18,Issue,-12
TX003532,P0011,W05,2024-07-11,Issue,-157
TX003533,P0067,W05,2024-08-18,Issue,-32
TX003534,P0324,W03,2024-11-30,Issue,-177
TX003535,P0369,W01,2024-09-17,Issue,-9
TX003536,P0393,W03,2024-09-27,Receipt,3
TX003537,P0350,W03,2024-07-08,Receipt,190
TX003538,P0051,W03,2024-03-26,Receipt,10
TX003539,P0316,W02,2024-12-30,Receipt,172
TX003540,P0301,W02,2024-06-14,Issue,-16
TX003541,P0444,W04,2024-02-14,Issue,-51
TX003542,P0058,W05,2024-03-01,Issue,-179
TX003543,P0076,W04,2024-11-03,Receipt,15
TX003544,P0182,W01,2024-12-21,Issue,-138
TX003545,P0255,W02,2024-03-03,Issue,-38
TX003546,P0049,W03,2024-07-06,Issue,-125
TX003547,P0397,W02,2024-09-22,Issue,-48
TX003548,P0149,W02,2024-10-28,Receipt,151
TX003549,P0235,W01,2024-04-24,Issue,-165
TX003550,P0234,W01,2024-09-18,Issue,-73
TX003551,P0277,W05,2024-10-26,Issue,-33
TX003552,P0411,W02,2024-11-29,Issue,-97
TX003553,P0325,W01,2024-05-03,Receipt,35
TX003554,P0081,W04,2024-12-13,Receipt,146
TX003555,P0311,W02,2024-12-03,Receipt,137
TX003556,P0085,W03,2024-10-13,Receipt,112
TX003557,P0449,W05,2024-10-17,Issue,-14
TX003558,P0016,W02,2024-02-04,Issue,-169
TX003559,P0488,W05,2024-02-02,Issue,-82
TX003560,P0406,W05,2024-08-10,Receipt,122
TX003561,P0343,W01,2024-08-04,Issue,-190
TX003562,P0148,W01,2024-07-05,Issue,-63
TX003563,P0384,W02,2024-02-16,Issue,-197
TX003564,P0433,W05,2024-04-19,Issue,-189
TX003565,P0328,W04,2024-09-12,Issue,-109
TX003566,P0302,W01,2024-03-11,Receipt,6
TX003567,P0305,W01,2024-04-16,Receipt,157
TX003568,P0361,W01,2024-05-09,Receipt,187
TX003569,P0102,W01,2024-12-10,Issue,-162
TX003570,P0222,W05,2024-06-01,Issue,-39
TX003571,P0066,W04,2024-08-18,Issue,-46
TX003572,P0062,W01,2024-12-22,Issue,-58
TX003573,P0376,W04,2024-06-29,Issue,-65
TX003574,P0121,W05,2024-01-25,Receipt,26
TX003575,P0191,W03,2024-09-09,Issue,-148
TX003576,P0160,W03,2024-05-29,Issue,-61
TX003577,P0467,W03,2024-05-08,Receipt,52
TX003578,P0269,W02,2024-06-08,Receipt,112
TX003579,P0170,W04,2024-10-30,Receipt,177
TX003580,P0472,W05,2024-07-24,Issue,-28
TX003581,P0266,W02,2024-11-18,Issue,-183
TX003582,P0175,W03,2024-03-06,Receipt,102
TX003583,P0197,W03,2024-09-03,Issue,-119
TX003584,P0219,W03,2024-07-03,Receipt,44
TX003585,P0444,W05,2024-10-18,Issue,-173
TX003586,P0445,W03,2024-04-02,Receipt,73
TX003587,P0058,W04,2024-03-14,Issue,-195
TX003588,P0244,W03,2024-09-25,Receipt,187
TX003589,P0250,W02,2024-08-31,Issue,-190
TX003590,P0025,W03,2024-04-30,Issue,-40
TX003591,P0071,W02,2024-12-04,Receipt,161
TX003592,P0380,W01,2024-07-28,Issue,-68
TX003593,P0318,W05,2024-03-02,Receipt,186
TX003594,P0061,W04,2024-06-23,Issue,-173
TX003595,P0173,W03,2024-06-06,Issue,-72
TX003596,P0027,W03,2024-07-19,Receipt,156
TX003597,P0308,W03,2024-06-11,Issue,-165
TX003598,P0187,W03,2024-11-02,Issue,-80
TX003599,P0469,W02,2024-02-22,Issue,-120
TX003600,P0299,W05,2024-12-24,Receipt,23
TX003601,P0028,W02,2024-09-13,Receipt,68
TX003602,P0277,W03,2024-09-14,Receipt,147
TX003603,P0162,W02,2024-04-10,Issue,-33
TX003604,P0085,W03,2024-05-12,Issue,-79
TX003605,P0047,W01,2024-06-08,Issue,-187
TX003606,P0283,W02,2024-12-30,Issue,-198
TX003607,P0271,W05,2024-12-16,Receipt,199
TX003608,P0499,W01,2024-10-21,Receipt,95
TX003609,P0005,W04,2024-06-04,Issue,-17
TX003610,P0320,W02,2024-11-22,Receipt,23
TX003611,P0273,W02,2024-02-20,Issue,-98
TX003612,P0392,W04,2024-04-25,Issue,-195
TX003613,P0057,W05,2024-08-23,Issue,-173
TX003614,P0313,W01,2024-11-26,Issue,-37
TX003615,P0048,W04,2024-10-30,Receipt,32
TX003616,P0239,W05,2024-07-29,Issue,-195
TX003617,P0344,W01,2024-01-27,Issue,-134
TX003618,P0384,W05,2024-06-24,Issue,-116
TX003619,P0402,W05,2024-11-15,Receipt,186
TX003620,P0498,W03,2024-07-16,Issue,-116
TX003621,P0495,W02,2024-10-15,Issue,-64
TX003622,P0298,W01,2024-01-23,Issue,-74
TX003623,P0453,W03,2024-12-14,Issue,-19
TX003624,P0310,W01,2024-04-13,Issue,-61
TX003625,P0144,W03,2024-05-05,Issue,-180
TX003626,P0085,W01,2024-11-21,Receipt,74
TX003627,P0204,W02,2024-05-09,Receipt,79
TX003628,P0401,W05,2024-10-21,Issue,-181
TX003629,P0428,W02,2024-09-26,Receipt,73
TX003630,P0289,W01,2024-12-01,Issue,-162
TX003631,P0395,W02,2024-06-13,Issue,-24
TX003632,P0168,W01,2024-12-09,Issue,-133
TX003633,P0165,W04,2024-03-08,Receipt,91
TX003634,P0488,W04,2024-01-29,Issue,-191
TX003635,P0075,W01,2024-12-31,Issue,-153
TX003636,P0028,W04,2024-01-19,Receipt,62
TX003637,P0107,W05,2024-05-25,Receipt,114
TX003638,P0158,W01,2024-08-07,Issue,-82
TX003639,P0430,W03,2024-06-07,Issue,-191
TX003640,P0334,W04,2024-07-31,Receipt,148
TX003641,P0115,W05,2024-11-19,Issue,-94
TX003642,P0427,W01,2024-07-04,Issue,-48
TX003643,P0341,W03,2024-05-01,Issue,-10
TX003644,P0224,W05,2024-05-24,Receipt,56
TX003645,P0091,W04,2024-01-22,Issue,-105
TX003646,P0253,W01,2024-11-24,Issue,-62
TX003647,P0354,W04,2024-09-18,Receipt,28
TX003648,P0264,W03,2024-03-13,Receipt,29
TX003649,P0043,W01,2024-11-17,Receipt,26
TX003650,P0289,W05,2024-02-28,Issue,-145
TX003651,P0485,W04,2024-11-13,Receipt,46
TX003652,P0055,W02,2024-06-24,Issue,-174
TX003653,P0314,W05,2024-12-27,Issue,-42
TX003654,P0021,W04,2024-01-09,Issue,-96
TX003655,P0431,W02,2024-12-20,Receipt,175
TX003656,P0307,W03,2024-08-17,Issue,-22
TX003657,P0413,W01,2024-02-07,Receipt,48
TX003658,P0016,W03,2024-07-22,Receipt,32
TX003659,P0324,W03,2024-12-28,Issue,-118
TX003660,P0492,W01,2024-08-25,Issue,-100
TX003661,P0345,W05,2024-06-17,Issue,-182
TX003662,P0069,W04,2024-08-25,Receipt,59
TX003663,P0147,W03,2024-01-03,Issue,-17
TX003664,P0107,W05,2024-01-24,Issue,-197
TX003665,P0167,W02,2024-08-27,Receipt,166
TX003666,P0326,W03,2024-10-10,Issue,-91
TX003667,P0030,W05,2024-11-12,Receipt,134
TX003668,P0028,W05,2024-11-06,Issue,-137
TX003669,P0447,W04,2024-10-24,Issue,-66
TX003670,P0269,W03,2024-03-13,Issue,-148
TX003671,P0239,W01,2024-01-04,Receipt,113
TX003672,P0067,W04,2024-12-12,Issue,-131
TX003673,P0064,W01,2024-07-21,Issue,-61
TX003674,P0058,W01,2024-11-24,Issue,-94
TX003675,P0483,W05,2024-08-30,Issue,-26
TX003676,P0324,W01,2024-07-08,Issue,-108
TX003677,P0266,W01,2024-06-23,Issue,-189
TX003678,P0435,W04,2024-04-03,Issue,-1
TX003679,P0326,W03,2024-06-11,Issue,-158
TX003680,P0257,W04,2024-11-13,Receipt,147
TX003681,P0001,W05,2024-07-07,Receipt,123
TX003682,P0391,W03,2024-03-15,Issue,-58
TX003683,P0080,W04,2024-03-04,Issue,-188
TX003684,P0216,W03,2024-12-24,Issue,-90
TX003685,P0384,W02,2024-07-02,Issue,-151
TX003686,P0004,W04,2024-01-02,Receipt,53
TX003687,P0272,W03,2024-09-06,Issue,-87
TX003688,P0199,W01,2024-11-22,Receipt,19
TX003689,P0370,W02,2024-03-01,Issue,-167
TX003690,P0025,W01,2024-07-03,Issue,-156
TX003691,P0399,W02,2024-12-21,Issue,-131
TX003692,P0393,W05,2024-09-21,Issue,-19
TX003693,P0267,W03,2024-03-30,Receipt,24
TX003694,P0199,W02,2024-01-10,Receipt,184
TX003695,P0053,W03,2024-01-31,Issue,-91
TX003696,P0039,W05,2024-04-15,Receipt,86
TX003697,P0471,W02,2024-05-22,Issue,-136
TX003698,P0131,W03,2024-09-29,Issue,-179
TX003699,P0199,W04,2024-10-09,Issue,-60
TX003700,P0003,W03,2024-06-30,Issue,-61
TX003701,P0396,W03,2024-07-07,Receipt,86
TX003702,P0003,W03,2024-08-15,Receipt,199
TX003703,P0327,W01,2024-05-21,Receipt,155
TX003704,P0023,W02,2024-03-12,Issue,-37
TX003705,P0422,W03,2024-06-26,Receipt,51
TX003706,P0463,W05,2024-12-13,Receipt,35
TX003707,P0215,W03,2024-08-23,Issue,-45
TX003708,P0378,W03,2024-01-30,Issue,-3
TX003709,P0042,W04,2024-06-17,Issue,-194
TX003710,P0133,W04,2024-01-12,Receipt,3
TX003711,P0041,W04,2024-03-23,Issue,-37
TX003712,P0369,W01,2024-02-15,Issue,-11
TX003713,P0437,W05,2024-07-15,Issue,-129
TX003714,P0062,W02,2024-11-27,Issue,-147
TX003715,P0477,W05,2024-11-21,Receipt,85
TX003716,P0339,W04,2024-01-05,Receipt,52
TX003717,P0382,W05,2024-03-28,Receipt,28
TX003718,P0408,W01,2024-04-14,Receipt,82
TX003719,P0471,W03,2024-05-25,Issue,-107
TX003720,P0028,W04,2024-06-01,Issue,-37
TX003721,P0337,W02,2024-07-04,Receipt,147
TX003722,P0009,W01,2024-09-08,Issue,-78
TX003723,P0445,W05,2024-07-02,Receipt,60
TX003724,P0437,W02,2024-01-28,Receipt,1
TX003725,P0145,W02,2024-08-03,Receipt,91
TX003726,P0065,W04,2024-12-08,Receipt,140
TX003727,P0360,W03,2024-03-05,Issue,-43
TX003728,P0499,W01,2024-07-24,Issue,-183
TX003729,P0393,W05,2024-03-23,Issue,-43
TX003730,P0232,W05,2024-10-20,Issue,-71
TX003731,P0454,W01,2024-04-06,Issue,-107
TX003732,P0271,W01,2024-04-10,Receipt,30
TX003733,P0111,W02,2024-07-16,Issue,-92
TX003734,P0262,W03,2024-10-16,Issue,-8
TX003735,P0373,W03,2024-09-03,Receipt,12
TX003736,P0495,W04,2024-12-12,Issue,-192
TX003737,P0402,W05,2024-05-21,Receipt,89
TX003738,P0374,W05,2024-08-01,Receipt,73
TX003739,P0472,W01,2024-10-20,Receipt,160
TX003740,P0486,W04,2024-03-18,Issue,-145
TX003741,P0247,W03,2024-02-14,Issue,-114
TX003742,P0114,W03,2024-03-01,Issue,-102
TX003743,P0114,W03,2024-07-22,Receipt,40
TX003744,P0222,W04,2024-03-29,Issue,-172
TX003745,P0211,W04,2024-05-09,Issue,-4
TX003746,P0058,W01,2024-01-09,Issue,-57
TX003747,P0348,W02,2024-02-04,Issue,-114
TX003748,P0023,W04,2024-03-02,Issue,-166
TX003749,P0472,W03,2024-04-02,Receipt,94
TX003750,P0500,W04,2024-12-21,Issue,-88
TX003751,P0027,W02,2024-10-28,Receipt,66
TX003752,P0333,W04,2024-03-21,Issue,-49
TX003753,P0075,W03,2024-12-19,Issue,-186
TX003754,P0382,W01,2024-04-23,Issue,-9
TX003755,P0015,W04,2024-03-15,Receipt,24
TX003756,P0414,W03,2024-11-01,Issue,-135
TX003757,P0390,W04,2024-04-02,Receipt,56
TX003758,P0281,W01,2024-09-27,Receipt,184
TX003759,P0031,W05,2024-10-18,Issue,-20
TX003760,P0267,W03,2024-06-03,Receipt,164
TX003761,P0324,W03,2024-02-23,Issue,-173
TX003762,P0463,W04,2024-01-02,Issue,-40
TX003763,P0368,W05,2024-03-10,Issue,-172
TX003764,P0280,W03,2024-09-16,Receipt,151
TX003765,P0270,W03,2024-08-02,Receipt,197
TX003766,P0024,W05,2024-02-16,Issue,-9
TX003767,P0343,W04,2024-04-04,Issue,-170
TX003768,P0069,W03,2024-06-24,Issue,-34
TX003769,P0111,W03,2024-11-16,Receipt,59
TX003770,P0154,W01,2024-07-04,Issue,-65
TX003771,P0094,W02,2024-04-27,Receipt,118
TX003772,P0298,W03,2024-06-27,Issue,-94
TX003773,P0102,W03,2024-09-03,Issue,-83
TX003774,P0112,W03,2024-10-29,Issue,-67
TX003775,P0048,W01,2024-11-28,Issue,-74
TX003776,P0250,W05,2024-11-21,Issue,-9
TX003777,P0307,W02,2024-06-10,Issue,-156
TX003778,P0451,W01,2024-07-01,Issue,-11
TX003779,P0116,W02,2024-12-17,Issue,-16
TX003780,P0402,W04,2024-10-26,Receipt,23
TX003781,P0086,W03,2024-07-25,Issue,-163
TX003782,P0499,W05,2024-04-25,Receipt,24
TX003783,P0028,W02,2024-11-19,Issue,-163
TX003784,P0030,W03,2024-11-27,Receipt,21
TX003785,P0002,W05,2024-12-09,Receipt,78
TX003786,P0457,W03,2024-09-28,Issue,-155
TX003787,P0449,W03,2024-10-17,Receipt,173
TX003788,P0292,W05,2024-09-04,Issue,-1
TX003789,P0277,W03,2024-02-09,Issue,-27
TX003790,P0062,W04,2024-08-26,Receipt,45
TX003791,P0438,W01,2024-03-12,Issue,-165
TX003792,P0028,W02,2024-12-14,Issue,-26
TX003793,P0484,W05,2024-02-03,Issue,-178
TX003794,P0288,W01,2024-05-05,Issue,-121
TX003795,P0186,W02,2024-06-18,Issue,-166
TX003796,P0070,W05,2024-09-02,Issue,-123
TX003797,P0125,W05,2024-09-16,Issue,-11
TX003798,P0151,W04,2024-01-23,Issue,-118
TX003799,P0326,W05,2024-05-18,Issue,-75
TX003800,P0380,W04,2024-01-23,Issue,-197
TX003801,P0448,W02,2024-07-07,Receipt,133
TX003802,P0470,W03,2024-11-20,Receipt,80
TX003803,P0159,W04,2024-11-12,Issue,-14
TX003804,P0019,W03,2024-09-17,Issue,-161
TX003805,P0200,W03,2024-08-18,Issue,-52
TX003806,P0008,W05,2024-01-17,Issue,-152
TX003807,P0468,W01,2024-03-27,Receipt,5
TX003808,P0255,W03,2024-10-16,Issue,-42
TX003809,P0320,W01,2024-04-03,Receipt,46
TX003810,P0216,W04,2024-05-23,Issue,-159
TX003811,P0205,W03,2024-04-30,Receipt,51
TX003812,P0126,W03,2024-12-29,Receipt,163
TX003813,P0380,W03,2024-12-16,Receipt,145
TX003814,P0041,W01,2024-09-11,Receipt,61
TX003815,P0373,W04,2024-02-21,Receipt,76
TX003816,P0179,W01,2024-05-02,Issue,-164
TX003817,P0007,W02,2024-10-02,Issue,-167
TX003818,P0180,W02,2024-04-05,Receipt,71
TX003819,P0072,W05,2024-04-07,Issue,-124
TX003820,P0219,W03,2024-08-08,Receipt,14
TX003821,P0235,W02,2024-08-19,Issue,-56
TX003822,P0259,W02,2024-01-03,Issue,-80
TX003823,P0145,W01,2024-02-11,Issue,-159
TX003824,P0261,W04,2024-06-18,Issue,-85
TX003825,P0486,W03,2024-08-19,Receipt,51
TX003826,P0444,W03,2024-07-31,Issue,-63
TX003827,P0495,W05,2024-04-08,Issue,-26
TX003828,P0073,W04,2024-12-22,Issue,-123
TX003829,P0371,W03,2024-01-29,Receipt,127
TX003830,P0070,W01,2024-05-24,Receipt,77
TX003831,P0136,W03,2024-12-28,Receipt,101
TX003832,P0428,W02,2024-06-04,Issue,-84
TX003833,P0410,W03,2024-02-29,Receipt,14
TX003834,P0176,W02,2024-08-02,Issue,-169
TX003835,P0084,W04,2024-08-07,Issue,-88
TX003836,P0282,W02,2024-02-16,Issue,-13
TX003837,P0058,W04,2024-01-11,Issue,-74
TX003838,P0374,W05,2024-11-16,Receipt,136
TX003839,P0451,W02,2024-02-29,Issue,-91
TX003840,P0496,W04,2024-03-28,Receipt,31
TX003841,P0442,W01,2024-02-12,Receipt,65
TX003842,P0281,W04,2024-06-15,Issue,-35
TX003843,P0271,W05,2024-04-26,Issue,-120
TX003844,P0267,W02,2024-09-13,Receipt,172
TX003845,P0096,W01,2024-09-21,Receipt,57
TX003846,P0224,W04,2024-08-19,Issue,-86
TX003847,P0006,W02,2024-07-31,Issue,-159
TX003848,P0002,W05,2024-03-14,Receipt,113
TX003849,P0023,W03,2024-06-05,Receipt,157
TX003850,P0093,W05,2024-12-07,Issue,-59
TX003851,P0007,W05,2024-08-17,Receipt,12
TX003852,P0446,W02,2024-02-11,Receipt,133
TX003853,P0030,W02,2024-12-26,Issue,-199
TX003854,P0080,W04,2024-10-25,Issue,-154
TX003855,P0001,W01,2024-04-03,Issue,-144
TX003856,P0205,W05,2024-09-01,Issue,-199
TX003857,P0420,W02,2024-05-31,Receipt,19
TX003858,P0257,W02,2024-01-03,Receipt,79
TX003859,P0406,W05,2024-09-20,Receipt,5
TX003860,P0357,W04,2024-02-14,Receipt,98
TX003861,P0477,W02,2024-06-02,Issue,-150
TX003862,P0062,W03,2024-08-14,Issue,-153
TX003863,P0080,W03,2024-09-10,Issue,-2
TX003864,P0243,W01,2024-08-10,Issue,-48
TX003865,P0044,W04,2024-02-24,Issue,-77
TX003866,P0009,W05,2024-10-15,Issue,-142
TX003867,P0089,W05,2024-12-26,Receipt,66
TX003868,P0038,W05,2024-12-01,Receipt,97
TX003869,P0022,W03,2024-01-11,Issue,-180
TX003870,P0169,W05,2024-06-25,Issue,-18
TX003871,P0258,W01,2024-03-19,Issue,-11
TX003872,P0129,W03,2024-10-07,Receipt,40
TX003873,P0010,W02,2024-07-19,Issue,-15
TX003874,P0099,W04,2024-06-21,Receipt,165
TX003875,P0088,W02,2024-05-13,Receipt,183
TX003876,P0178,W02,2024-06-04,Issue,-57
TX003877,P0408,W04,2024-09-25,Issue,-100
TX003878,P0236,W04,2024-08-24,Issue,-146
TX003879,P0431,W05,2024-03-17,Issue,-125
TX003880,P0174,W05,2024-11-15,Issue,-18
TX003881,P0202,W01,2024-12-31,Issue,-29
TX003882,P0102,W04,2024-04-23,Issue,-87
TX003883,P0404,W04,2024-04-28,Issue,-111
TX003884,P0116,W02,2024-05-12,Issue,-42
TX003885,P0204,W05,2024-03-11,Receipt,131
TX003886,P0188,W01,2024-02-24,Receipt,150
TX003887,P0023,W05,2024-08-05,Issue,-187
TX003888,P0279,W04,2024-01-28,Receipt,73
TX003889,P0073,W01,2024-01-24,Issue,-48
TX003890,P0318,W05,2024-09-12,Issue,-173
TX003891,P0132,W02,2024-08-12,Receipt,167
TX003892,P0221,W05,2024-06-25,Issue,-68
TX003893,P0155,W05,2024-07-23,Issue,-96
TX003894,P0477,W01,2024-04-04,Issue,-31
TX003895,P0313,W01,2024-12-14,Issue,-14
TX003896,P0324,W03,2024-12-31,Issue,-199
TX003897,P0322,W04,2024-07-17,Receipt,10
TX003898,P0199,W02,2024-10-02,Receipt,107
TX003899,P0313,W05,2024-01-02,Issue,-98
TX003900,P0043,W01,2024-02-27,Issue,-104
TX003901,P0432,W05,2024-11-05,Receipt,13
TX003902,P0426,W05,2024-09-11,Receipt,191
TX003903,P0495,W05,2024-02-08,Issue,-68
TX003904,P0226,W05,2024-01-19,Issue,-196
TX003905,P0012,W02,2024-03-10,Issue,-62
TX003906,P0091,W02,2024-11-24,Receipt,150
TX003907,P0438,W02,2024-04-25,Issue,-174
TX003908,P0086,W02,2024-05-11,Issue,-197
TX003909,P0463,W03,2024-10-02,Issue,-127
TX003910,P0363,W01,2024-05-10,Receipt,131
TX003911,P0074,W04,2024-03-13,Receipt,181
TX003912,P0291,W04,2024-03-31,Issue,-86
TX003913,P0424,W01,2024-03-02,Issue,-54
TX003914,P0437,W04,2024-07-15,Issue,-169
TX003915,P0340,W03,2024-05-26,Issue,-77
TX003916,P0288,W01,2024-04-10,Receipt,191
TX003917,P0212,W04,2024-09-28,Issue,-111
TX003918,P0389,W05,2024-07-26,Receipt,25
TX003919,P0157,W03,2024-05-28,Receipt,112
TX003920,P0219,W04,2024-10-16,Issue,-84
TX003921,P0346,W03,2024-07-15,Receipt,9
TX003922,P0011,W01,2024-03-06,Receipt,12
TX003923,P0029,W01,2024-09-25,Receipt,8
TX003924,P0124,W01,2024-03-18,Receipt,54
TX003925,P0108,W04,2024-05-28,Receipt,148
TX003926,P0148,W02,2024-07-14,Issue,-60
TX003927,P0043,W03,2024-04-15,Receipt,68
TX003928,P0070,W04,2024-09-28,Receipt,100
TX003929,P0136,W03,2024-07-01,Issue,-116
TX003930,P0173,W05,2024-05-18,Issue,-178
TX003931,P0367,W01,2024-02-02,Receipt,58
TX003932,P0322,W01,2024-03-26,Issue,-28
TX003933,P0190,W02,2024-04-26,Issue,-182
TX003934,P0183,W01,2024-06-28,Issue,-1
TX003935,P0091,W05,2024-03-15,Issue,-67
TX003936,P0422,W03,2024-08-07,Issue,-108
TX003937,P0468,W04,2024-03-02,Issue,-68
TX003938,P0478,W01,2024-06-17,Receipt,180
TX003939,P0349,W04,2024-09-23,Issue,-13
TX003940,P0194,W02,2024-05-01,Receipt,185
TX003941,P0015,W01,2024-01-07,Issue,-48
TX003942,P0289,W02,2024-11-30,Receipt,102
TX003943,P0267,W03,2024-07-30,Receipt,19
TX003944,P0424,W03,2024-10-11,Issue,-73
TX003945,P0344,W05,2024-09-17,Issue,-34
TX003946,P0169,W01,2024-07-31,Receipt,63
TX003947,P0079,W04,2024-11-15,Issue,-152
TX003948,P0389,W01,2024-10-31,Receipt,41
TX003949,P0457,W03,2024-08-02,Issue,-87
TX003950,P0388,W02,2024-12-29,Issue,-41
TX003951,P0219,W05,2024-10-24,Receipt,58
TX003952,P0234,W04,2024-04-18,Issue,-174
TX003953,P0452,W02,2024-12-14,Issue,-17
TX003954,P0421,W04,2024-11-16,Issue,-8
TX003955,P0115,W05,2024-09-17,Receipt,115
TX003956,P0013,W05,2024-07-25,Receipt,8
TX003957,P0149,W04,2024-04-22,Issue,-162
TX003958,P0267,W03,2024-01-24,Receipt,192
TX003959,P0460,W02,2024-10-19,Receipt,12
TX003960,P0014,W02,2024-11-04,Issue,-173
TX003961,P0493,W01,2024-01-06,Issue,-164
TX003962,P0250,W02,2024-07-21,Receipt,32
TX003963,P0420,W03,2024-03-29,Issue,-58
TX003964,P0397,W03,2024-07-08,Issue,-158
TX003965,P0187,W04,2024-07-28,Issue,-149
TX003966,P0069,W01,2024-08-01,Receipt,156
TX003967,P0277,W02,2024-02-29,Receipt,10
TX003968,P0457,W02,2024-10-23,Receipt,82
TX003969,P0353,W05,2024-01-10,Receipt,131
TX003970,P0108,W04,2024-03-21,Issue,-149
TX003971,P0192,W01,2024-04-02,Issue,-31
TX003972,P0439,W03,2024-11-21,Receipt,99
TX003973,P0081,W02,2024-05-14,Receipt,67
TX003974,P0347,W02,2024-09-17,Receipt,61
TX003975,P0449,W05,2024-01-27,Receipt,165
TX003976,P0435,W05,2024-06-11,Issue,-131
TX003977,P0197,W02,2024-09-29,Receipt,97
TX003978,P0332,W02,2024-01-07,Issue,-191
TX003979,P0025,W05,2024-07-07,Issue,-3
TX003980,P0281,W03,2024-11-16,Receipt,5
TX003981,P0140,W02,2024-09-27,Issue,-70
TX003982,P0011,W04,2024-07-04,Issue,-167
TX003983,P0094,W02,2024-10-31,Receipt,174
TX003984,P0304,W04,2024-02-21,Issue,-82
TX003985,P0475,W05,2024-10-08,Issue,-21
TX003986,P0337,W03,2024-10-25,Receipt,32
TX003987,P0478,W01,2024-11-04,Receipt,3
TX003988,P0387,W01,2024-04-22,Issue,-12
TX003989,P0331,W01,2024-08-22,Issue,-176
TX003990,P0177,W05,2024-07-02,Issue,-48
TX003991,P0417,W05,2024-03-18,Receipt,152
TX003992,P0047,W02,2024-05-02,Receipt,49
TX003993,P0329,W03,2024-03-17,Issue,-83
TX003994,P0146,W03,2024-11-19,Receipt,87
TX003995,P0001,W02,2024-08-16,Issue,-7
TX003996,P0070,W03,2024-06-09,Receipt,88
TX003997,P0226,W03,2024-09-26,Receipt,30
TX003998,P0133,W02,2024-07-23,Receipt,177
TX003999,P0003,W05,2024-04-20,Receipt,91
TX004000,P0090,W01,2024-10-21,Receipt,49
TX004001,P0357,W02,2024-02-17,Issue,-129
TX004002,P0232,W02,2024-05-13,Receipt,109
TX004003,P0454,W01,2024-03-27,Issue,-135
TX004004,P0267,W01,2024-10-19,Receipt,17
TX004005,P0331,W04,2024-04-09,Receipt,42
TX004006,P0363,W04,2024-08-20,Issue,-159
TX004007,P0296,W04,2024-09-05,Receipt,141
TX004008,P0102,W05,2024-02-12,Receipt,139
TX004009,P0064,W02,2024-02-14,Issue,-156
TX004010,P0080,W04,2024-05-01,Issue,-8
TX004011,P0212,W05,2024-08-11,Issue,-143
TX004012,P0084,W01,2024-05-11,Issue,-82
TX004013,P0474,W04,2024-02-26,Issue,-68
TX004014,P0314,W02,2024-06-10,Issue,-182
TX004015,P0227,W03,2024-10-12,Receipt,79
TX004016,P0232,W05,2024-06-15,Receipt,7
TX004017,P0256,W05,2024-07-25,Issue,-192
TX004018,P0237,W01,2024-12-17,Receipt,190
TX004019,P0490,W01,2024-03-30,Issue,-152
TX004020,P0153,W01,2024-11-23,Issue,-106
TX004021,P0286,W04,2024-09-29,Issue,-79
TX004022,P0168,W01,2024-04-03,Issue,-67
TX004023,P0025,W03,2024-05-04,Issue,-188
TX004024,P0010,W05,2024-04-08,Issue,-171
TX004025,P0365,W05,2024-09-24,Receipt,199
TX004026,P0313,W01,2024-09-18,Issue,-2
TX004027,P0163,W02,2024-09-13,Issue,-161
TX004028,P0283,W05,2024-09-18,Issue,-42
TX004029,P0252,W04,2024-04-20,Receipt,187
TX004030,P0452,W02,2024-04-21,Receipt,188
TX004031,P0062,W02,2024-12-16,Issue,-167
TX004032,P0208,W03,2024-04-22,Issue,-129
TX004033,P0413,W01,2024-08-16,Issue,-90
TX004034,P0355,W04,2024-04-06,Receipt,33
